Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,50.0,Salaried,High School,86452.51,697.2745850348865,Northeast,Joint,Product caliber transcended predictions,11.7,0,Phone,Basic,0
ID_XXXX,,nan,High School,40747.72,706.9921610186663,Midwest,Joint,Loyalty program advantages are profitable,27.6,1,Email,Basic,0
nan,35.0,Self-Employed,High School,620.46,712.5234817728366,Northeast,Joint,Loyalty program privileges are worthwhile,28.5,0,Phone,Basic,1
nan,28.0,Unemployed,High School,24711.05,724.4502055276741,Northeast,Savings,Delivery was pushed back by 3 days,42.4,0,Text,Premium,1
nan,42.0,Salaried,Associate,85284.04,700.3719161321205,Southwest,Checking,Billing problems caused frustration requiring immediate attention,25.1,2,Phone,Basic,0
nan,,Self-Employed,Master,6385.7,692.2677945976995,Midwest,Joint,Product caliber transcended forecasts,18.6,0,Phone,Basic,1
nan,50.0,Self-Employed,Associate,9680.51,627.4811157559079,Southwest,Savings,Loyalty program incentives are useful,25.1,1,Email,Basic,0
nan,50.0,Unemployed,Master,88517.85,,Southwest,Joint,Technical support was unavailable,12.7,0,Text,Basic,0
nan,35.0,Salaried,Associate,119818.91,755.7611634040876,Midwest,Savings,Excellent customer service experience,4.4,0,Phone,Enterprise,1
nan,42.0,Salaried,Master,32975.25,762.5122759684443,West Coast,Joint,Loyalty program privileges are profitable,29.5,0,Text,Premium,1
nan,28.0,Self-Employed,nan,57179.82,696.4443488204349,Southwest,Savings,Loyalty program privileges are worthwhile,22.6,1,Email,Premium,1
nan,50.0,Unemployed,High School,247642.43,784.9742999090881,West Coast,Savings,Return process was overly complex,27.8,0,Phone,Basic,1
nan,50.0,nan,,247380.11,718.5647964149823,Northeast,Joint,Product excellence surpassed forecasts,34.4,0,App,Basic,0
nan,,nan,Bachelor,31233.34,653.1076814092025,Midwest,Savings,Loyalty program advantages are worthwhile,32.8,0,Email,Premium,0
nan,35.0,nan,Master,141156.73,637.3807971772871,Midwest,Savings,Billing setbacks caused frustration,47.0,1,App,Basic,0
nan,28.0,Salaried,Bachelor,76607.47,780.9128961309863,Northeast,Savings,Highly recommend this service without hesitation,24.6,2,Email,Basic,0
nan,42.0,Salaried,Associate,315218.2,701.3498137369463,Northeast,Savings,Billing problems caused frustration requiring immediate attention,52.1,1,Email,Basic,0
nan,50.0,Salaried,High School,55194.55,659.296773846371,Northeast,Savings,Billing concerns caused frustration,40.4,1,Text,Basic,1
nan,50.0,Salaried,,126680.0,607.0361914282232,Southwest,Savings,Product standard transcended predictions,22.3,1,Email,Basic,0
nan,28.0,Unemployed,Bachelor,124236.78,700.2141944562428,Southwest,Savings,Technical support was delayed causing inconvenience,36.4,0,Phone,Premium,1
nan,35.0,Unemployed,nan,58482.21,740.237542949818,Southwest,Savings,Billing setbacks caused frustration,17.2,1,Email,Basic,1
nan,42.0,Salaried,Master,134965.02,685.1154427976898,Southwest,Joint,Return process was problematic that needs resolution,37.2,1,Phone,Enterprise,1
nan,35.0,Freelancer,,25713.51,,Southwest,Savings,Delivery was held up by 3 days,20.0,0,Phone,Basic,0
nan,61.0,nan,Master,11083.74,692.5312115696636,West Coast,Checking,Loyalty program incentives are useful,35.3,1,Email,Basic,0
nan,42.0,Self-Employed,Master,47061.95,782.1596009572428,West Coast,Joint,Highly recommend this service,46.8,0,Email,Premium,0
nan,50.0,Salaried,High School,244445.54,650.3509191162404,Southwest,Joint,Delivery was deferred by 3 days,37.7,0,App,Basic,0
nan,42.0,Self-Employed,,59044.19,687.9149484788742,Midwest,Checking,Technical support was unavailable,33.1,1,Text,Basic,1
nan,50.0,Salaried,,85728.29,780.5378869808795,Midwest,Savings,Loyalty program incentives are useful,39.6,0,Text,Basic,0
nan,35.0,Self-Employed,PhD,83180.85,744.7088144711877,West Coast,Checking,Product grade beat anticipations,34.0,0,Email,Basic,0
nan,61.0,Self-Employed,Master,12089.02,728.9563906889479,West Coast,Checking,Loyalty program perks are worthwhile,58.7,1,Phone,Premium,1
nan,35.0,Salaried,High School,42056.57,687.5776932291876,Midwest,Checking,Website UI/UX needs improvement,37.6,2,App,Basic,0
ID_XXXX,42.0,nan,High School,104326.82,721.5252407250214,Midwest,Joint,Website UI/UX needs improvement,42.2,0,Email,Basic,1
nan,35.0,Self-Employed,Master,303891.76,693.108546577335,Midwest,Savings,Loyalty program incentives are beneficial,29.5,1,Text,Basic,1
nan,42.0,Self-Employed,nan,15635.25,677.0306934464625,West Coast,Joint,Return process was problematic,17.7,0,Email,Basic,1
ID_XXXX,35.0,nan,Master,44912.47,665.997126234913,West Coast,Savings,Website navigation needs improvement,26.6,0,Phone,Premium,0
nan,35.0,Salaried,Bachelor,8493.54,759.204779818625,Midwest,Checking,Loyalty program advantages are profitable,8.9,1,Email,Enterprise,0
nan,,Salaried,High School,23593.34,716.9796933891932,West Coast,Joint,Website design needs improvement,40.9,1,Phone,Premium,1
nan,28.0,Unemployed,Bachelor,40189.92,,Southwest,Savings,Technical support was delayed affecting my schedule,48.6,3,Email,Basic,0
nan,50.0,Salaried,High School,66123.89,727.5836592900702,Midwest,Savings,Loyalty program incentives are useful,67.2,1,Email,Enterprise,1
nan,,Freelancer,Master,22278.61,742.045941390418,Northeast,Checking,Billing difficulties caused frustration,38.9,0,Email,Premium,1
nan,28.0,Salaried,Associate,21947.37,707.2640605007055,Midwest,Joint,Website navigation needs improvement,34.7,0,Email,Premium,1
nan,50.0,Salaried,Master,127866.55,695.9171274472712,West Coast,Joint,Website layout needs improvement,36.0,0,Email,Premium,0
ID_XXXX,35.0,Self-Employed,Associate,279411.93,679.2359835304438,Northeast,Joint,Loyalty program incentives are advantageous,43.0,2,Email,Premium,0
nan,28.0,Salaried,Master,33234.14,649.3015433296443,Northeast,Joint,Return process was confusing,46.7,1,App,Premium,1
nan,42.0,Freelancer,Associate,99001.75,663.8983414688541,Midwest,Joint,Return process was convoluted,14.0,0,Email,Basic,0
nan,,Freelancer,Associate,25373.73,701.729113944989,Southwest,Joint,Loyalty program incentives are useful,21.4,2,Text,Basic,0
nan,28.0,nan,Bachelor,223586.23,639.8480257782261,Southwest,Joint,Delivery was held up by 3 days,9.5,1,Email,Premium,0
nan,42.0,Freelancer,,94987.21,650.8857047931984,West Coast,Checking,Delivery was deferred by 3 days,14.1,0,Email,Basic,1
nan,42.0,Salaried,nan,137947.57,772.1069946317589,Northeast,Savings,Delivery was held up by 3 days,28.8,3,Email,Basic,1
nan,61.0,Unemployed,Bachelor,4302.15,731.2089742426896,Southwest,Checking,Loyalty program incentives are useful,44.6,0,App,Basic,0
nan,28.0,Freelancer,Bachelor,77567.82,697.408163589824,West Coast,Savings,Billing difficulties caused frustration,49.8,0,Text,Basic,0
nan,50.0,Freelancer,Master,63746.2,833.578722945228,Northeast,Savings,Loyalty program incentives are beneficial,7.5,0,Email,Basic,1
nan,50.0,Unemployed,PhD,29471.22,637.5875140643486,West Coast,Savings,Technical support was delayed affecting my schedule,16.1,2,Email,Premium,1
nan,50.0,Self-Employed,Bachelor,25873.51,768.7805638230911,Southwest,Joint,Highly recommend this service to colleagues,38.1,1,Phone,Premium,0
nan,,Self-Employed,nan,73742.57,714.4266958610292,West Coast,Joint,Technical support was unavailable,18.9,0,Email,Basic,0
ID_XXXX,61.0,Freelancer,High School,104195.44,759.2523511456405,West Coast,Savings,Product standard transcended forecasts,11.1,0,App,Basic,1
nan,28.0,Salaried,,2867.51,725.4476858635403,Southwest,Savings,Delivery was late by 3 days affecting my schedule,22.0,0,Phone,Basic,1
nan,42.0,Salaried,Bachelor,71225.36,626.3877468877371,Southwest,Joint,Product excellence surpassed forecasts,9.8,0,Text,Basic,1
nan,35.0,Freelancer,Associate,15885.09,724.7730233779414,West Coast,Joint,Delivery was held up by 3 days,11.4,0,Email,Premium,1
nan,35.0,Salaried,Associate,12855.8,,Southwest,Savings,Product grade beat anticipations,19.6,1,Email,Premium,0
nan,42.0,Salaried,Associate,82945.3,610.4007350737793,Midwest,Savings,Technical support was unavailable,25.1,0,App,Basic,0
nan,35.0,Salaried,Associate,31647.67,817.2024146900949,Midwest,Checking,Product grade surpassed hopes,30.2,1,Email,Basic,1
nan,42.0,Freelancer,Master,49418.28,735.5603797086386,Midwest,Joint,Highly recommend this service,9.3,1,Email,Premium,1
nan,,Salaried,Bachelor,37934.25,753.5993870068248,Northeast,Joint,Loyalty program advantages are worthwhile,32.4,1,Phone,Basic,1
nan,28.0,Freelancer,nan,88831.8,661.7235305211844,Midwest,Savings,Loyalty program incentives are beneficial,,1,Email,Basic,1
nan,,Salaried,Master,53983.86,754.530876107281,Midwest,Checking,Billing problems caused frustration requiring immediate attention,20.5,0,Text,Premium,0
nan,42.0,Self-Employed,High School,281291.44,774.4752229781528,Midwest,Joint,Product standard transcended predictions,10.1,0,App,Enterprise,0
nan,50.0,Self-Employed,High School,36928.71,732.6784114068923,Southwest,Checking,Website layout needs improvement,69.5,1,Email,Basic,1
nan,61.0,Freelancer,,114594.27,719.5314220739617,Southwest,Checking,Competitive pricing compared to others,70.6,0,Email,Basic,1
ID_XXXX,35.0,Salaried,Master,25283.51,675.3205937550791,Southwest,Joint,Highly recommend this service to colleagues,13.5,0,Email,Basic,1
nan,42.0,nan,High School,60418.71,709.1896541108337,Southwest,Savings,Technical support was ignoring,30.0,0,Email,Premium,1
ID_XXXX,42.0,nan,High School,68359.94,694.398524287036,Southwest,Checking,Technical support was negligent,23.0,0,Email,Basic,1
nan,35.0,Unemployed,nan,33927.67,748.5997818696342,Midwest,Savings,Product caliber outdid anticipations,15.2,1,Email,Basic,0
nan,,nan,Bachelor,54250.69,677.5062037441298,Midwest,Joint,Return process was problematic,27.0,3,Email,Premium,0
nan,61.0,Self-Employed,High School,27837.73,748.2325360751779,Southwest,Checking,Loyalty program privileges are worthwhile,3.7,1,Phone,Premium,0
nan,28.0,Self-Employed,,511.6,678.0507218635172,West Coast,Savings,Website layout needs improvement,5.5,3,Phone,Basic,0
nan,28.0,Freelancer,PhD,20646.31,706.8823722919991,Southwest,Checking,Loyalty program privileges are profitable,,0,App,Premium,0
ID_XXXX,42.0,Freelancer,PhD,102355.87,,Midwest,Checking,Delivery was postponed by 3 days,3.0,0,Email,Enterprise,0
nan,28.0,Unemployed,High School,125279.1,684.8101640006978,Midwest,Checking,Loyalty program incentives are advantageous,25.0,1,Phone,Basic,0
nan,50.0,Freelancer,Associate,27946.8,752.5268244488801,Southwest,Joint,Return process was convoluted,12.3,0,Phone,Premium,0
nan,28.0,nan,Master,44567.31,747.6497078835685,Northeast,Savings,Product excellence surpassed forecasts,25.3,2,Email,Basic,0
nan,42.0,Salaried,Master,3236.94,706.4524663311528,West Coast,Checking,Highly recommend this service without hesitation,23.7,2,Phone,Basic,0
nan,28.0,Unemployed,Master,22999.27,778.0891600677895,Southwest,Savings,Product caliber surpassed hopes,48.9,0,Email,Basic,0
nan,35.0,Freelancer,Bachelor,128399.75,723.8892170988557,Midwest,Joint,Billing problems caused frustration requiring immediate attention,25.4,1,Email,Premium,1
nan,50.0,Freelancer,nan,79166.41,775.1138263292675,West Coast,Checking,Technical support was delayed affecting my schedule,38.1,1,Email,Basic,0
nan,42.0,Salaried,Associate,19582.54,809.6732462438589,Northeast,Checking,Highly recommend this service without hesitation,8.6,1,Email,Basic,0
nan,,Freelancer,High School,25300.61,707.9349489149345,West Coast,Checking,Billing challenges caused frustration,29.9,1,Email,Enterprise,0
nan,61.0,nan,Master,144260.97,,Southwest,Savings,Loyalty program privileges are worthwhile,26.6,0,Email,Premium,1
nan,35.0,Salaried,Bachelor,19937.92,688.1216037338562,Midwest,Savings,Loyalty program incentives are useful,26.9,3,Email,Basic,0
nan,28.0,Freelancer,PhD,34569.71,668.3592795245901,Midwest,Checking,Highly recommend this service to colleagues,26.4,1,Email,Premium,1
nan,61.0,Salaried,High School,92795.54,710.2270171306786,Midwest,Savings,Technical support was unavailable,49.5,0,Email,Basic,0
nan,,nan,,69998.51,651.8699860125269,West Coast,Savings,Billing difficulties caused frustration,34.4,0,Email,Basic,0
nan,61.0,Self-Employed,High School,52512.91,673.1196110176345,Southwest,Checking,Billing problems caused frustration requiring immediate attention,31.3,0,Phone,Basic,0
nan,28.0,Salaried,Bachelor,195499.94,749.5716299660534,Southwest,Checking,Competitive pricing compared to others,21.2,0,Email,Basic,0
nan,,Salaried,High School,21087.67,694.3175492275581,West Coast,Checking,Return process was convoluted,36.7,0,App,Enterprise,1
nan,35.0,Freelancer,Bachelor,114966.73,755.5257043560931,West Coast,Joint,Technical support was negligent,48.3,1,Email,Basic,1
nan,50.0,Salaried,Master,14725.36,734.9705969008744,Northeast,Checking,Delivery was late by 3 days,32.0,0,Email,Basic,1
nan,,Freelancer,Associate,81295.69,812.5577031009558,Midwest,Checking,Billing concerns caused frustration,21.8,0,Email,Premium,0
nan,35.0,nan,High School,173827.47,746.2168642788023,West Coast,Checking,Website UI/UX needs improvement,34.7,0,Phone,Premium,0
nan,,Unemployed,Bachelor,52046.19,775.7109035139657,Midwest,Checking,Technical support was unavailable,22.7,1,Phone,Basic,1
nan,35.0,Salaried,Master,109515.87,740.0942331563773,Northeast,Checking,Loyalty program perks are worthwhile,41.7,1,App,Premium,0
nan,,nan,,145943.82,735.5696750539037,Southwest,Checking,Product excellence surpassed forecasts,25.3,1,Email,Basic,0
nan,35.0,Freelancer,High School,12428.11,778.2366521056657,Midwest,Checking,Loyalty program advantages are profitable,14.4,0,Email,Basic,0
ID_XXXX,,Salaried,High School,104004.89,753.4398732932632,West Coast,Checking,Highly recommend this service,65.5,3,Text,Basic,0
ID_XXXX,28.0,Salaried,nan,214518.19,730.5031806478714,West Coast,Joint,Technical support was delayed affecting my schedule,51.0,1,Phone,Basic,1
nan,50.0,Salaried,Associate,73006.18,730.2827332964858,Northeast,Savings,Delivery was held up by 3 days,45.2,2,Email,Premium,1
nan,42.0,Unemployed,High School,17505.33,746.9114655915208,Midwest,Joint,Technical support was negligent,27.4,0,Text,Premium,1
nan,42.0,Salaried,Master,11539.08,686.4313240270058,Southwest,Joint,Delivery was deferred by 3 days,25.1,0,Phone,Premium,0
ID_XXXX,35.0,Salaried,Bachelor,25563.54,684.3100266930651,Southwest,Checking,Technical support was delayed affecting my schedule,47.2,2,Email,Basic,0
nan,50.0,Freelancer,High School,9288.1,791.2702966186466,West Coast,Checking,Product grade surpassed hopes,10.3,3,Email,Basic,0
nan,28.0,Self-Employed,nan,61225.56,813.2206831929999,Northeast,Checking,Website UI/UX needs improvement,32.3,0,Email,Premium,0
nan,42.0,Freelancer,Bachelor,6141.52,673.5558770794917,West Coast,Checking,Website user experience needs improvement,23.9,1,Phone,Basic,0
nan,35.0,Freelancer,Bachelor,21491.04,686.5502783780148,West Coast,Savings,Return process was convoluted,18.6,0,Email,Basic,1
nan,,Salaried,Associate,49270.98,777.1261409752072,West Coast,Savings,Delivery was held up by 3 days,,2,Email,Basic,1
ID_XXXX,28.0,Unemployed,PhD,54594.82,746.6759996571199,West Coast,Joint,Delivery was pushed back by 3 days,55.7,0,Email,Basic,0
nan,28.0,Salaried,High School,70832.69,753.8214052660461,Northeast,Savings,Delivery was late by 3 days affecting my schedule,43.2,1,Text,Basic,1
nan,35.0,Self-Employed,High School,103943.67,764.8300647426529,West Coast,Joint,Delivery was deferred by 3 days,16.6,0,Email,Basic,1
nan,42.0,Freelancer,High School,4112.33,707.9633919127962,Midwest,Checking,Loyalty program privileges are worthwhile,7.7,1,Phone,Basic,0
nan,35.0,Salaried,Master,7144.83,736.4984962495093,West Coast,Joint,Billing concerns caused frustration,5.4,1,Phone,Basic,1
nan,42.0,nan,Bachelor,5337.13,732.6096075349046,West Coast,Joint,Highly recommend this service to colleagues,35.4,0,Phone,Basic,0
nan,61.0,Self-Employed,Bachelor,46764.75,677.075419987727,Southwest,Savings,Loyalty program incentives are useful,74.0,2,Phone,Basic,0
nan,50.0,Salaried,High School,3633.65,735.7545471607853,Southwest,Joint,Highly recommend this service,30.0,1,Phone,Basic,0
nan,42.0,nan,Bachelor,116512.99,781.8855348074834,Northeast,Checking,Return process was overly complex,10.1,1,Email,Basic,1
nan,28.0,Self-Employed,Master,21446.79,703.2933380578319,Northeast,Checking,Technical support was delayed causing inconvenience,35.5,2,Email,Premium,0
nan,50.0,Freelancer,Associate,238031.53,727.6284624370467,Midwest,Checking,Technical support was delayed affecting my schedule,21.1,0,Email,Basic,0
ID_XXXX,28.0,Self-Employed,Master,56637.02,730.3354458005429,West Coast,Checking,Excellent customer service experience,22.0,0,Phone,Premium,0
ID_XXXX,50.0,Unemployed,Associate,50250.2,705.7667724782365,Southwest,Savings,Product standard transcended predictions,35.3,1,Email,Premium,0
nan,35.0,Salaried,Master,128909.24,753.8450618847179,Midwest,Joint,Excellent customer service experience,7.7,1,Email,Premium,1
nan,42.0,Salaried,High School,106148.83,685.9967184372506,Midwest,Joint,Delivery was pushed back by 3 days,58.3,2,Phone,Premium,1
ID_XXXX,35.0,Self-Employed,Bachelor,79452.25,786.6322759347967,Northeast,Joint,Return process was confusing,31.5,1,Email,Premium,0
nan,61.0,Salaried,nan,232528.34,751.3102780816123,Southwest,Joint,Technical support was delayed affecting my schedule,32.4,2,Phone,Premium,0
nan,28.0,Freelancer,nan,46633.56,673.1615699663553,West Coast,Checking,Return process was difficult,17.0,1,Text,Premium,0
ID_XXXX,42.0,Salaried,High School,140507.8,804.9004842443127,Northeast,Savings,Website navigation needs improvement,7.7,1,Phone,Basic,0
